userid,productid,rating,date
A1BFJ1HLQ9ZRBS,B0049S6ZUS,5.0,1323561600
AEO637OEC31SO,B001XURPR2,5.0,1271030400
A1XFYUMCYXGFVT,B005DLDO4U,5.0,1356998400
AYPOTY8M9LP0L,B003BHHIA4,5.0,1404000000
A2MP9HOTSOGLDN,B006ZCHVM2,5.0,1349740800
A2LFEFYMZJ774Y,B000UHE8Y2,5.0,1287532800
A8A5X5534O9UM,B002RS4HW0,5.0,1294963200
A1PFJ4U34GQVJU,B004FV67Y8,5.0,1385510400
A27RRCDC2RGZVZ,B0001G6UFC,5.0,1111622400
A1WGDOJAQEOEEX,B00EEOSZK0,4.0,1386633600
A30BFGDJEGJZR8,B000A6LSKU,5.0,1388188800
AL6KS0EQ7NABN,B000FKIJUI,1.0,1260057600
A1CINXS9A34POZ,B0013C22AU,5.0,1391040000
A1WAKUCSJC3VV6,B003C2XSO8,4.0,1336780800
A1MMHAL1JNY9EN,B004XRHFG8,3.0,1356652800
A3SNDTCBJWYUQR,B006MAWKRI,5.0,1324425600
AENRG7DRRU6CS,B0077RKBSK,5.0,1357689600
A1734OCS4OXSHM,B00495JZTY,5.0,1330560000
A2VFCOZKBFO9T0,B003U8HV4M,1.0,1389052800
A2K3D4H7FEM2GG,B002UBPBTC,1.0,1339718400
A21ANKDQSWTWV7,B00005OUJW,1.0,1092441600
ANECPVD3P04YK,B00B4PJC9K,5.0,1395014400
A3N2DZA2PXRRXC,B000X1T3IQ,5.0,1241049600
A2B95KH2IMMFV8,B00438CCLA,1.0,1325548800
A2V9D310PG7FEV,B00AANQLRI,5.0,1379376000
ATIOCOW64WVYA,B00DBL09FG,3.0,1383609600
A3JB65L9SSXRLJ,B000O7OO24,3.0,1208131200
A11OU8MY4L931I,B006R2N8VS,5.0,1381881600
A2HP898U58UQN,B004VM1T5S,5.0,1338249600
A1GQ7SWVX7X61F,B001G17L18,2.0,1229817600
A2COXEEUF67GWH,B002LZ1A4C,5.0,1291593600
A2JJM6AETQI1YL,B002O0KSME,2.0,1280793600
A15GU25EHQY686,B00008ZPJQ,4.0,1130198400
A2573I71R4WYRC,B00A686INO,1.0,1363219200
A32NCBR8D0XLWC,B0002BG6CI,5.0,1309564800
A3I3ACE0ZID2G4,B00316263Y,4.0,1357776000
A3PA3L6YAKYX3B,B000DIM9AS,5.0,1168473600
A1JPYPCNR8KYWY,B0071209T2,5.0,1357516800
A3VNGLLAPPTXWV,B0009V0ZIC,5.0,1284681600
A23GFTVIETX7DS,B00AQDG9BA,5.0,1369094400
A1BI9SM2JSDFII,B003ELVLKU,5.0,1393372800
A2J9IVJXO3Z4AO,B00008AWKZ,1.0,1380412800
A1KHV28FW4IPBV,B00825BZUY,5.0,1362182400
A2KO1IGPUHFM05,B008R9I34Q,5.0,1365552000
A1Y33QD6ZMYPRH,B007NE7FXG,5.0,1357171200
A29ZU85VVX9Z4U,B004Q7LIT0,2.0,1308009600
A1RN73UHGRUJ7T,B004XC3GWU,1.0,1402790400
A3A1UJKA7405PW,B009NWHXOW,5.0,1397260800
A2JLY5VF1FEMFD,B00CPGYNV4,5.0,1400544000
A274VF9JK1BUCB,B005GLHK3S,3.0,1357776000
A20IY0H76J8ICM,B004C3AW40,5.0,1346025600
A2FW8XSHJZJIKN,B005S8ND9O,5.0,1342828800
A3AVCYNPM6YR5P,B003IHVEU2,4.0,1296691200
A1A8PX4IVS430K,B002YOIG7Y,4.0,1340064000
AKN2IG2F25TKF,B005HQ53LI,5.0,1393372800
AAGOO6MZFQDYK,B003A0T6YS,4.0,1359504000
A15S4ADVEN3WOC,B000FCR754,1.0,1279756800
A3VWO41OVHEG01,B002Q5N21G,5.0,1272240000
A1T8GNIHL6Y6NV,B004DVEW8I,5.0,1330992000
A2MD0P17YDNJ09,B002MW0K22,5.0,1368835200
A362XGM3UD7DP,B00009XVCZ,5.0,1381190400
A2B854V30Y66TR,B003BKTJPI,1.0,1364774400
A27B1U3OWCU14J,B005KJJKVG,2.0,1319500800
A2DW9DEJ137HQ3,B0007T26ZG,5.0,1175472000
A12IX5OQAN49LS,B0049SCB2Y,4.0,1384646400
A1QEL7HA0ZH9V0,B004GL72K0,5.0,1351296000
A2DSIZPRUJLO8M,B003G2YZQ4,5.0,1287014400
AXXMNABHZCKI3,B0040UGYKQ,1.0,1373241600
A3LQM7OKOU0C60,B0009PXEEU,5.0,1203984000
A1GQXC1AKFM45I,B005CPGHAA,5.0,1356825600
A1EX4CPMWCVHQZ,B009YGGKXC,4.0,1373587200
A3NVJ0FCXL4PC6,B000TXZIDM,3.0,1237161600
AQUBH41VHFX8T,B0047T79M2,1.0,1391385600
A3AN60A8TSK9EK,B00007E7UN,5.0,1269475200
A2MACOZCZ8V8IE,B004P8FATE,1.0,1349395200
AG8YP2XTC5X1I,B002WE6D44,5.0,1392940800
A3MFV5AB22L0A2,B008AGDTA4,5.0,1386547200
A2VGNEOMU098OS,B005B6O3LU,1.0,1374883200
A2EMHH2XVX709X,B00153T624,4.0,1248912000
A3PYNUT4310CJB,B003UXCZZC,5.0,1361750400
A30WHA3RBC8V11,B003VZ7GEY,4.0,1355443200
AL9VA80VB05HS,B005MYEEVA,5.0,1379203200
AT8TS7XTO8TIE,B00HNFPZF0,5.0,1392854400
A3IIOC67HYCVC2,B00E3DWKCQ,5.0,1397174400
AQNGEPZR9M412,B00DGQ0EVU,5.0,1405641600
A358FT59R6V750,B0074BW614,5.0,1358726400
ABEQJOG7TS8GT,B001QTXKB0,5.0,1303603200
A1NRJ7B0W7W0BI,B005FPT5DS,4.0,1354838400
A9TG9B02VJNAA,B00AYB3OOY,3.0,1385510400
A3I4TH9IEKAN1D,B001BRXW74,5.0,1251763200
A3HY8S02B4SV7S,B00007KDVI,3.0,1170892800
A3AMYBLPTYD5NG,B0061JPXLU,5.0,1356998400
A10ZSXTQA264C7,B0016D1UWC,5.0,1390953600
A2HJHOCV9X9M2T,B0050051QI,1.0,1395964800
A27NRR2HHIDWNI,B007X6FCWA,5.0,1357948800
A1DVWTBPI2ZBPH,B0014KOAD8,5.0,1391472000
A2XZEJTY5EJ64K,B001G45VTE,5.0,1351209600
A3I3J80XHEDHBP,B00091R0PI,4.0,1382572800
A24AY48YG7JXJV,B0007NWM0Q,5.0,1152835200
A1C3P6PJMZAUAP,B0027EMHM6,4.0,1357430400
A324ENX5PDZOO8,B003AOK5CQ,5.0,1303516800
A152C0EG5TY8JY,B002GP7ZTG,5.0,1322870400
A189Z86BETPMLR,B003GAJ67Y,4.0,1391558400
AJC0U3EGSFJZG,B005FJ7OF0,2.0,1380499200
A1IGQMTPXEJONE,B005LZR0DO,5.0,1389916800
A29FLUHG68DQ7G,B0014WDOH4,4.0,1223164800
A3BZPJRI5SJ3GX,B000AAZQM2,1.0,1370736000
A2EAIWIAMY8EQC,B000ENRQ3M,4.0,1262476800
A2B4DS13ZM5LE,B006XDLU2U,1.0,1397433600
AQF3D0KX5SFCM,B00B46A1VC,2.0,1371859200
A7M65S692BTZI,B00004YKDT,3.0,1364860800
A16CKF5RVXPNZR,B004FLL5AY,4.0,1358035200
A3R0E903TJ7Q07,B005GIEB0G,5.0,1389052800
A22FQP4OTN4JUY,B0038JE07O,5.0,1309996800
A1H1HHWOLY6S3U,B006ZH0KJS,5.0,1338249600
A2FMLVFE1TUC1R,B005DZNGTO,3.0,1381536000
A3A0FZP5IW7OU7,B00DR0PDNE,5.0,1385856000
A2WBTYIHV6MLJ4,B000I1ZWRC,5.0,1175040000
A16LS2DD6BYUVR,B00502ZG3O,5.0,1342483200
A19CP6687PYY29,B001TUYTWA,4.0,1260921600
A2TMBM3HQQHGWC,B000FOA9MA,1.0,1178668800
AO97VS2QER5D0,B002OW23LG,4.0,1264809600
AV0O4TSBG7SK7,B003LD4T0K,1.0,1334707200
A2YW1PZEMN81Q9,0972683275,5.0,1378339200
A175EDDNV3878M,B0001KWGOW,4.0,1086048000
A3IW2G7JH4TSWZ,B004AY2CRG,5.0,1357344000
A2WG8BG77H5D0O,B009T02CNK,5.0,1377648000
A38DKFG3HBFCOX,B000EF3YQI,2.0,1215907200
A3CR98DWTYC6MS,B00081A2KY,5.0,1369180800
ALD7S2Z8AE1FJ,B00AWKC0EC,5.0,1381363200
AS7QL3KC4UEHG,B00BGA9WK2,5.0,1400112000
A7ZXLDL1RT2GG,B005QRA5IY,5.0,1390867200
A1RDP0KPG2OK9A,B0054JGGB4,5.0,1356566400
A1UX2NTBOU17TA,B000OT31IU,5.0,1379116800
AJXPOVSRZ8SDV,B009QVBHHO,5.0,1400976000
A2R8JUBRDQ5V6D,B002FFZGCU,4.0,1320883200
A9TJE6RGNERNL,B0077V88VI,4.0,1364774400
A2YBTKH1N84YJ6,B0023RRQCI,4.0,1354406400
A1JF0IDGW14JK6,B0053NBLFW,4.0,1336348800
A5ITP1VCK9MCE,B006DQ0QG8,5.0,1360108800
A28DM6O34NTVVD,B000JMJWV2,5.0,1374796800
A2YF1A9DHF1KPO,B0082DCPQ4,5.0,1361836800
A18AYMQU61OALV,B00005A1K1,3.0,1386720000
A3ARZ4S1AZJZL,B004FVO59W,5.0,1320278400
A1JZGJHO36SVLH,B007GN1454,3.0,1400544000
A3A6Q99K6YE3RB,B0083VZSMS,4.0,1360022400
A7MDH13I0N3NE,B004IWTVEM,1.0,1353628800
AMAOIOB160NBP,B0046L1PC6,5.0,1356566400
A2FMAU9SA5W8Q4,B003ULW7HU,5.0,1389052800
A1B8KVHKWLSOBX,B00121UV1E,5.0,1297209600
A3JXSH7DQVPQKB,B004CRUZ48,5.0,1312243200
A2PMOL2MQUYQXV,B008FPFT7G,4.0,1400112000
A1NKAV61K3R34V,B000OG88KY,5.0,1404950400
A1FTFAAMUFAACI,B006P2XAJ0,5.0,1325894400
A268MDUJOVXWFP,B0017O3U9Q,5.0,1338076800
A29IJIX8UHO3TT,B000Y6GUI6,1.0,1272844800
A3IBJ8C0BX1R3I,B00DKXXDIA,4.0,1398297600
A1I4MPSUWVGTHK,B0035EK71A,4.0,1308182400
ASM9K0EH61FTZ,B005H7MXVA,3.0,1356566400
ACZREPNVT28WO,B005H3Q59U,5.0,1402531200
ALBIIPLJLIUNU,B0001FTVEA,5.0,1396137600
A30D25YPVD6MS5,B000B622D6,2.0,1158537600
AF6XT53C8AEQF,B0006VHVB4,5.0,1181433600
A3R9RA83Q9XO82,B0051OLA3G,3.0,1316217600
AMCVXJLJ0JQME,B0089ZV1WY,5.0,1367452800
A3HVYKVWTV2415,B00CXKSPA2,2.0,1384732800
A2E7S7EYLCWU24,B008L7F7SY,3.0,1399248000
AM09L0X6NO8L8,B0045CP3QU,4.0,1353283200
AL0TW9YTYVR6V,B000PHX68G,1.0,1255046400
A3N3W4ZZ8JS8L3,B005LS2J14,4.0,1361750400
A2VWIYATRB63OO,B0053YNDXE,5.0,1331424000
A2UFAKH7Y8VH5N,B007HQR710,5.0,1344470400
ARIAOTUOVT8RV,B008TSVZHM,4.0,1371600000
A3S3VSXEFXBMRC,B001V9KG0I,5.0,1349654400
A1463DC7O4NHAI,B005H3I38Q,5.0,1374883200
A30ZICNKAKXSJ6,B002V41X2M,5.0,1378771200
A21SCOVBO5RIJK,B000629GES,2.0,1226707200
A3MZZBEE79KZ02,B00A0M3MY4,5.0,1392508800
A117XUS2KI1M04,B000W5OYAA,5.0,1355961600
ANDR5BPXGAUJW,B00DSTUVHW,5.0,1378425600
AYPOH5YAK01J3,B000IXP96Y,3.0,1324598400
A30T3R2JOVEVDP,B007R5YDYA,5.0,1357776000
A20OKVRYCTP8S,B0089ME3CC,5.0,1351296000
AS1TXXUU1GQTB,B002WTN8QK,1.0,1362268800
A32AYCZKSK79FE,B007R5YGO2,5.0,1384300800
A8V4Q9QECABY7,B0073FE1F0,5.0,1369699200
A1K5H8GYUYPXIX,B00EL0EIGC,4.0,1400198400
A3CRH60SD3CT34,B004LU1CA2,1.0,1348012800
A2K1HBYYXYS4Y,B008RI1YKC,4.0,1403740800
A3F4S7EZJBFL17,B005TWE488,5.0,1396224000
A3O1PFO7JJBWPF,B001F0RPGG,5.0,1359072000
AQ65QAPSNEORZ,B000NU4OTA,1.0,1372204800
A1PY2E5HG81DL1,B000Y33CVM,5.0,1199059200
A22M2BLRYXEAOP,B0038JECKY,4.0,1374192000
A1B1URHC5G67DI,B00ATM1M92,5.0,1393632000
A10D5M3F0I0YGM,B000Q8UBB4,4.0,1312156800
A264UYJP5TO1ZC,B001E2SHI0,4.0,1267488000
A34CG5V3K2MW4H,B0095JIH0C,5.0,1390694400
A1ENTI1PBSTX3A,B00095W91O,4.0,1173916800
A1G4BDMCK0RXRA,B005E7KMH0,4.0,1382572800
A3VXYD4NR7RL24,B0018BTPLK,5.0,1370131200
AM5ZI2UZUKIEB,B0032JAG4G,5.0,1398038400
A1PQ7LI6IPR0X7,B0006G10UW,2.0,1268697600
A1XHCNQGI0TCHC,B00406YHLI,5.0,1388880000
AEDOV55ZST8B3,B001TIG36C,4.0,1345334400
A1KSU4ZAVNXNAJ,B005USRBVI,4.0,1389657600
AQGBOR48Q2MUT,B0047T79VS,5.0,1333065600
A3GIHVM0QFFMHV,B001OC5JM2,1.0,1323129600
A14Z811QQJGG3W,B00EF1OGOG,5.0,1393286400
AWK9BDAJ3RDVQ,B004JXVOD6,5.0,1322265600
A3M4HA1OWCTEUJ,B0041EWYSM,5.0,1310428800
A28BZNMPN4PI6L,B004LPJ7Y0,5.0,1356739200
A23LBJAS0BGEFF,B004NY9UV4,5.0,1396915200
A2204XSPNA2K1B,B006U3O566,5.0,1376784000
A35SBE8621Z1TI,B002D35S6S,4.0,1393286400
A3M7CK5Y5K7RY7,B002VJL0OS,2.0,1300492800
A1L1SG91DM7D7G,B0081X0SN2,2.0,1394150400
A21A5VSPG46Y8B,B00744TNM6,5.0,1392163200
A11ERLOY4HCPA4,B002LITT3I,2.0,1261267200
A3BGQE2EUE1NK3,B008UHK3KM,5.0,1353974400
A1SDH64CT1YNTP,B00007DTJZ,1.0,1327449600
AWCEDUS1V8ZH6,B001D7REIK,4.0,1288742400
A369VQID4Y3L3O,B009L7E964,5.0,1390348800
AL1LOTD0V0EHR,B0041NFIBS,1.0,1401667200
ATI6A4ISVOQJ3,B000UXZQ42,5.0,1203638400
A14HOQFK5SR7C5,B001859UXY,5.0,1321142400
ADLVFFE4VBT8,B0019M6GP6,5.0,1238803200
A2KZ9TGWRVT4OY,B009O7Z7U8,5.0,1384300800
A3TK3YNJZB3WNX,B005ARQV6U,5.0,1405987200
A1HUUR5G4EKCCF,B00CGVF8E4,4.0,1405641600
A2VFJELGN46GM5,B003V7EWY4,4.0,1346025600
AAB9E2IKCJGS,B001P97WW4,5.0,1349654400
A2KFOXMRTFNUDE,B004FMY34S,1.0,1395187200
A3ORBU9ULA9DF9,B00752QXZ2,5.0,1385337600
A1IM2IHMVFVIUK,B001UI2FPE,1.0,1281916800
A31W09DN3G199Y,B000TLVMIO,2.0,1388966400
A2594MIQZ03N39,B000E6G9RI,4.0,1239408000
A3ISKBD6JB10U2,B000VWOL3O,5.0,1237852800
A27E5DEGCA3WGZ,B00CE3YJCQ,2.0,1393459200
A3EWZQ5NTBFKJI,B003WPTBAK,3.0,1375315200
A3AWZRRQQA0VVG,B00F3SOHNU,4.0,1389139200
A2CBO5EZ0DZ6AS,B004NTO2I0,3.0,1318809600
A1LLZMZGLCU8BZ,B00A21L33K,4.0,1373068800
AI833SRK1DV9V,B0098Y77U0,4.0,1357084800
A3M9AJKR7KN19I,B00CGW74YU,5.0,1400630400
A36QEZ4II090D6,B00803WNOK,5.0,1339545600
A14ABFWIRKZGKS,B0070QXT46,5.0,1364256000
A37UJJIB2032LI,B008KSO0FU,5.0,1358812800
A3FJKWXWAQLVL0,B00CRY012Y,4.0,1390694400
A2HHPCFK5SKOTY,B005NIXQYG,4.0,1325376000
ACSIRH8L0CIJ2,B0057LW4MO,5.0,1390089600
ATUO9BOO1017J,B001SJ7BD6,5.0,1361836800
A36QS34ETFDK5D,B00AIRUOI8,5.0,1391990400
A1CYYCXZGJBG7P,B0049XGNKK,3.0,1392076800
A1VUC4KH3W10OR,B001GS8G06,5.0,1292544000
A2XYK1ZB1WGZCI,B0012TLZNE,5.0,1376352000
A146O13CAQ2538,B0040ECQPO,5.0,1295740800
A1PNRICR3H11W8,B000VG802I,1.0,1219708800
AYZFLVDMD66P7,B000V1MLBE,5.0,1214697600
A2YM6XJCZUBTE9,B000FGXYV6,5.0,1315008000
A1HP3T9FMCJY87,B000VOF546,1.0,1223337600
A3L9SHQ15Y6BEH,B003EO1H7E,2.0,1338681600
AJ4QUC5C1F3VY,B005PSTV2K,5.0,1384819200
A39XG3DN332MI9,B006GKGPRA,4.0,1353456000
A2GUGJO9WY61IM,B0054WF6JY,5.0,1394582400
A20G9X6ACNQNH,B00FHJTOVU,1.0,1399161600
A3IC1RAA9W8RGZ,B00008XOMX,5.0,1217289600
A2XIPC66KKMDV1,B00479SVBU,5.0,1385424000
AMITA3PYT406N,B002WE4HE2,1.0,1313452800
A15AA62I82XX7C,B0088LYCZC,5.0,1343088000
AE04YF4AQ1FD3,B000OMKR8E,5.0,1187222400
AAE6ABBAKAC01,B00EVVDXQM,5.0,1405814400
AXME5S5GLSRJS,B007F9GX6E,5.0,1384560000
A2OYVYCLFUTC0I,B004YDUZ22,5.0,1331769600
ARZTGIJKIEEQR,B003D8GAA0,3.0,1362096000
A2PLXOKP3N8XTF,B00452V66G,3.0,1309392000
A1S5SKZO9WDZ6J,B002KANWQ2,3.0,1302307200
A2VGQH04W3BTYT,B007B31IAK,3.0,1368662400
A27HTIWTUYBA1D,B003F3ZFVS,5.0,1398211200
A26VNVF41R3V8P,B001FA1ND2,5.0,1237507200
AEPBEIGUDMHVS,B0002STS3U,4.0,1383350400
A1O9RKF3JYH7VG,B0000BZGOI,5.0,1205193600
A1CCCBSZWCLGLD,B007IV7KRU,4.0,1347321600
A1ZCKSFMDHBESJ,B005DOKIYG,5.0,1327708800
A25Z7LB7M9WRO4,B003WU8J58,5.0,1347580800
AY46FGEYXWBL9,B000056SQ1,1.0,1054339200
A1USYP4AXF5I1D,B002KG6HZO,5.0,1361923200
AXKNR9FATB4DL,B001KUXMPE,2.0,1346112000
A32NKLR7NV0KAL,B000UVKE2I,4.0,1356393600
AT7YJAXQLOUP1,B00G4ZLS9M,5.0,1387324800
AWTL31T44VFXJ,B009OMSUCK,4.0,1389052800
A3RBXR03ODMMWQ,B005SHD3DG,4.0,1326326400
AQFFW6JWYW1GU,B004MDQQ04,5.0,1354406400
A3PUI4IBDJYGOZ,B0027VT6V4,3.0,1376438400
A35SWE3EQJTO3S,B00429N16A,4.0,1294012800
A2Y1C4BWCOW12T,B00C79DW7U,3.0,1394582400
ADWLT7TQK9XNW,B00886XQNQ,5.0,1394928000
A3C1I6SE0ZTJLW,B004RB7ATC,1.0,1389139200
A3EG5G9TFH8ZAF,B007EKSMTU,1.0,1360195200
A2SLNBK6RXJAF7,B000BMR5DM,4.0,1373587200
A2T180MDI9RWSE,B005UBNGY6,5.0,1385683200
A3KJQHATPF7R2G,B005L38VPC,5.0,1364601600
A3V17GK1LAJDUY,B0052YFYFK,5.0,1375228800
A3BAXOQKY9GTDJ,B001GTTEBK,5.0,1402617600
AN9W42Q44CXKD,B0085MQLMQ,5.0,1367280000
A129LFJCEFZ5S,B00AMA7WOK,5.0,1404950400
A2C3243RUQO73U,B0035JCI6M,1.0,1316217600
A249LK9VTN367S,B00DR0PDNE,4.0,1386547200
A3R6HUYCW16K9F,B001TH7T2U,2.0,1357776000
A274YC5KVUO4DR,B0036BWJAO,5.0,1385078400
A3VVNU0VZ1AENN,B002BF4LL6,1.0,1261699200
A1SAXNRYTKITQP,B00405CSNS,4.0,1296691200
A3ROQ8H75RF5DO,B002OU7566,5.0,1348012800
A1207IMUH75H6M,B007Z33SYA,3.0,1359331200
ATR6PY6IAQYSS,B0092KRAVQ,5.0,1369612800
A3HOE8T3FCXLZY,9985686764,1.0,1350691200
A25RTOS1HLFZLE,B00EHDZMFO,4.0,1399161600
A2VILHD754Z0H6,B001F7VDAS,5.0,1313107200
AQ5FO89WPUFBD,B0009EXWLG,4.0,1173830400
ARTTHXTMDUP5L,B004TLH7C0,5.0,1376265600
A1MCSZGYIVWC6F,B002Y27P6Y,5.0,1389052800
A2XNZJ48RUMQ1,B004V4IWKG,1.0,1341273600
AREA5AE0UH427,B0029Z2WZU,5.0,1376438400
A2HFQBNWLZ2YLO,B007ND7XKW,5.0,1372464000
A20J9ETUCFPB19,B004CO9E52,3.0,1392681600
A2P8VKFAPW80VY,B0007WRQ8K,4.0,1271808000
A2WX7FJOUQOENH,B008LURQ76,3.0,1352592000
A1LX2EQR3Z0XUC,B0030BCC5W,5.0,1275091200
A2Z6YYEV6UZ6P3,B00AEV9MAE,5.0,1369526400
A1Y32FBX45NCNL,B0055CARAQ,4.0,1329177600
AO79LW80A0W8Y,B005ETIBHQ,5.0,1320192000
A2265X68RLA8AD,B0000300QN,3.0,1390089600
A15KRSE57FYECA,B000SP6LD2,2.0,1317772800
A394CNA56Z4IFS,B009JH9TFC,1.0,1381017600
A2RDR4IZROE4VA,B0049XGNKK,5.0,1359331200
A1FGDWONIDZEBR,B00EN89Y7K,5.0,1405209600
AB70DHPVJS9M6,B000L4D42Q,1.0,1316736000
A3BVZGIQ7ZO0I4,B003HLSMNG,4.0,1355529600
A3ALZFB3FC4DHO,B000053HC5,5.0,1401840000
A135A5VQZ951ML,B005LT05Q4,5.0,1377388800
A1VP5EJOCDPJ9I,B0019EHU8G,5.0,1362700800
AHVS9T1CYBHX2,B003BYRGKE,4.0,1364515200
ABCXA0YUC9BE0,B002AGZK9I,4.0,1246147200
A1UUB3ZSSIA1VB,B0002GX0ZE,5.0,1367971200
AOOS1ZULF7W3Y,B00391XGDA,3.0,1302220800
A5LYEJHI8OEBY,B003EHWS60,5.0,1347580800
A10TGM04PO5HKK,B003DZ166Q,4.0,1298505600
A19L58QB4UDNVA,B000W5RBQE,4.0,1268524800
A1Y7WILXJDXDG0,B004J1PQ6Y,5.0,1358726400
A1IH2TR3SK55T9,B002IWG20K,5.0,1354147200
A2Q4PONOIU3NTT,B004PA871A,5.0,1329264000
A3DSXJDE6PAXHZ,B0056TYRMW,5.0,1400803200
A2XTWA9ITTTFLK,B00B1928FE,5.0,1373241600
A1L6V3YR8CGU1R,B000HZGQ9C,5.0,1203724800
A1OX1H0LR29XIM,B000OY0B10,4.0,1195084800
A2BCN5SZFVR0ZR,B002AH8T3Q,1.0,1323907200
A2MVM5BS7AWC8X,B00EON40CS,1.0,1402531200
AKUHAV02UEZUW,B001C1NOFY,4.0,1281398400
A26T95J9V8ELJC,B00CKGSB9Y,1.0,1389916800
A242RR96F204TQ,B006WWFU1E,5.0,1392854400
A2CVGUGKILHYL3,B005TJMI5W,5.0,1389225600
A2BFH1VK6JTYNV,B004RTT1DM,3.0,1355184000
A25932ULAHQSB3,B003DKQB02,5.0,1364342400
A3VZAY0AC6QKHH,B006REQ1AG,4.0,1350086400
A3C9QH2YYQ41E1,B004UWZO64,5.0,1361923200
AALTUZJB2XH7Y,B00F4THD5C,1.0,1402963200
AOGG4ZYESOGR3,B00CR8L26E,5.0,1389830400
A2JJE7VUN1OH21,B002W5V8SE,4.0,1285459200
A10DZD94AZ6CHR,B002N8PVTM,3.0,1274486400
A2LU51BKZKM0UN,B00292XT2I,5.0,1376006400
A2VML8RRCBBJ8X,B003XQNR9E,5.0,1369785600
A38QEATH3NODFM,B0002ZH6QY,5.0,1152835200
A1YJIBJ1HTW11U,B0091PEC3Q,4.0,1404691200
A11UHLC3EQLT4C,B005B0A6ZS,3.0,1346112000
A2MBL6IKB68UO3,B0019EQ1RW,2.0,1385856000
A8HNGPEXXZ78I,B002WE6D44,5.0,1361404800
A20OBEY7XHI125,B00A6TMB34,2.0,1391904000
A1WD7D9UX78LO6,B000EVNL0G,5.0,1213574400
A1U295E83SDYOC,B000FFIJRQ,3.0,1198454400
A13TXAA6FWJN9M,B001CY9W2A,5.0,1365292800
AOC8J6VIT4YSW,B002BU8LIK,5.0,1277510400
A2USVKWU57114H,B006X2HD2M,5.0,1358380800
A26PI7WT3CJ31M,B005J09OXU,5.0,1379635200
A1ESS2D871ESQE,B00DQ5LSO8,5.0,1383955200
A2VQUW14TIRYTF,B000F34IA0,1.0,1351900800
A2ZRECA4Z0NU4Y,B0077BB3VA,4.0,1391904000
A202P02OMZZIDY,B004AZ38Z0,5.0,1331856000
A3W49H3P5SJXZ8,B000MXMP1W,5.0,1180051200
A9GVC82V3TJO0,B00BN0N08K,2.0,1402531200
APFDWE4OY030S,B000HB2TJ2,5.0,1350604800
A14Y6MQ8AKPYG1,B002F6RYKQ,5.0,1362614400
A3R9CSK8YT7IC2,B000AJIF4E,5.0,1374537600
A1B3441B05NPFD,B001EJN9OA,4.0,1232496000
AOEGWIJMOEIY5,B000DLB91A,5.0,1163462400
A1WP9O3XJQ5JA0,B00CWGPY9M,1.0,1395792000
A1V2QYQVPCICN,B004JQQDZ2,5.0,1367625600
A1CIDTB97JNLLG,B007OAFLOY,3.0,1341187200
A2K4WPIW1ZHSB7,B007EM7NES,5.0,1369699200
A8P2C961LFEL1,B00009ZY5C,1.0,1241913600
A209FBW07SX74V,B0093H8GQG,5.0,1391817600
AGJ221OPLG1KW,B0012S4APK,5.0,1372723200
A17C7UR2ZW9ZW8,B00H2QUBMW,3.0,1402963200
A1MNGKAVEI9VOB,B005DBEA52,4.0,1384387200
A32WSX5QSYWUVQ,B000AQQDU0,1.0,1198627200
AY2CQEPOSHERX,B00FZN2OR4,5.0,1393804800
A1HH119U01PFYZ,B000068O5D,1.0,1367539200
AQFGSOIZXWRS7,B002L6HE9G,3.0,1283904000
A1VR3Q57NRFK2Y,B005KG44V0,2.0,1399507200
A1IG5BGSCK9FOV,B003AIL2HE,2.0,1371081600
A2Y9ZDES334EEO,B0001VGFKW,4.0,1310256000
ADCX26S4PUASM,B00104XCVO,5.0,1352160000
A14L57DO88ONGI,B007FGH78A,3.0,1389225600
A1D02TVZHRE4O9,B002V88HFE,5.0,1396828800
A2YK1D1ZK918UO,B000QS5MM2,4.0,1364601600
A2JL14D88HX1J4,B0042E54LA,1.0,1376179200
A37D1FXF86YDRV,B000FCSXBQ,2.0,1174780800
A36JB1DLPK2EYZ,B000281X6A,4.0,1376611200
AEYRL3IV2CD47,B0047XRVWQ,4.0,1347235200
A4Z4OSWHCXCII,B0080DTGBI,1.0,1388793600
AISJPXYOCQB58,B002DPUUKK,5.0,1396656000
A10D3ZJ7KSJV42,B00008VFCS,5.0,1073433600
A1JT676LJ02VHI,B003DZ166Q,4.0,1328054400
A2KP73U427C0Y9,B000HZDF8W,3.0,1382659200
A1M6FSX38ZRPQ0,B00009EFQT,5.0,1375747200
A37VW90KGQHZHP,B0080CXSOU,5.0,1376524800
A13QGI4AZOB64K,B008NDYQJ2,5.0,1349568000
AP1ARC8FW31GW,B005K08W96,1.0,1373155200
A18YQ1GK642VS4,B001FA1O18,5.0,1291075200
A3OFL1M9JCHHR2,B00006B8XD,3.0,1373932800
A13HL1XNEGEONM,B00B7JO9YG,1.0,1382227200
A1EDO00W3VH2X5,B009QVQOOU,5.0,1358553600
AOJVZYT9LEKWJ,B0032H6IA4,5.0,1321315200
A3B5S44BBSNU85,B000IJY8DS,2.0,1324339200
AZDKBJNZWEGWD,B0000BVYTV,5.0,1365120000
A3V5THYJYDIJK6,B003LL1UIQ,4.0,1300752000
A2BVOBG7YDSVOZ,B0064X5Q5Q,4.0,1375660800
A3AWMNJXL5IW3N,B0035APGP6,5.0,1346630400
A3UUB1LFFCTMLR,B008R1L63E,5.0,1363737600
